659,174.41860465116278
659,174.41860465116278
0,174.41860465116278
659,174.41860465116278
0,174.41860465116278
523,174.41860465116278
659,174.41860465116278
784,348.83720930232556
0,348.83720930232556
392,174.41860465116278
0,348.83720930232556
523,348.83720930232556
392,174.41860465116278
0,348.83720930232556
330,348.83720930232556
440,348.83720930232556
494,348.83720930232556
466,174.41860465116278
440,348.83720930232556
392,174.41860465116278
659,174.41860465116278
784,174.41860465116278
880,348.83720930232556
698,174.41860465116278
784,174.41860465116278
0,174.41860465116278
659,348.83720930232556
523,174.41860465116278
587,174.41860465116278
494,348.83720930232556
523,348.83720930232556
392,174.41860465116278
0,348.83720930232556
330,348.83720930232556
440,348.83720930232556
494,348.83720930232556
466,174.41860465116278
440,348.83720930232556
392,174.41860465116278
659,174.41860465116278
784,174.41860465116278
880,348.83720930232556
698,174.41860465116278
784,174.41860465116278
0,174.41860465116278
659,348.83720930232556
523,174.41860465116278
587,174.41860465116278
494,348.83720930232556
0,348.83720930232556
784,174.41860465116278
740,174.41860465116278
698,174.41860465116278
622,348.83720930232556
659,174.41860465116278
0,174.41860465116278
415,174.41860465116278
440,174.41860465116278
262,174.41860465116278
0,174.41860465116278
440,174.41860465116278
523,174.41860465116278
587,174.41860465116278
0,348.83720930232556
622,348.83720930232556
0,174.41860465116278
587,348.83720930232556
523,697.6744186046511
0,697.6744186046511
0,348.83720930232556
784,174.41860465116278
740,174.41860465116278
698,174.41860465116278
622,348.83720930232556
659,174.41860465116278
0,174.41860465116278
415,174.41860465116278
440,174.41860465116278
262,174.41860465116278
0,174.41860465116278
440,174.41860465116278
523,174.41860465116278
587,174.41860465116278
0,348.83720930232556
622,348.83720930232556
0,174.41860465116278
587,348.83720930232556
523,697.6744186046511
0,697.6744186046511
523,174.41860465116278
523,348.83720930232556
523,174.41860465116278
0,174.41860465116278
523,174.41860465116278
587,348.83720930232556
659,174.41860465116278
523,348.83720930232556
440,174.41860465116278
392,697.6744186046511
523,174.41860465116278
523,348.83720930232556
523,174.41860465116278
0,174.41860465116278
523,174.41860465116278
587,174.41860465116278
659,174.41860465116278
0,1395.3488372093022
523,174.41860465116278
523,348.83720930232556
523,174.41860465116278
0,174.41860465116278
523,174.41860465116278
587,348.83720930232556
659,174.41860465116278
523,348.83720930232556
440,174.41860465116278
392,697.6744186046511
659,174.41860465116278
659,174.41860465116278
0,174.41860465116278
659,174.41860465116278
0,174.41860465116278
523,174.41860465116278
659,348.83720930232556
784,348.83720930232556
0,348.83720930232556
392,348.83720930232556
0,348.83720930232556
523,348.83720930232556
392,174.41860465116278
0,348.83720930232556
330,348.83720930232556
440,348.83720930232556
494,348.83720930232556
466,174.41860465116278
440,348.83720930232556
392,174.41860465116278
659,174.41860465116278
784,174.41860465116278
880,348.83720930232556
698,174.41860465116278
784,174.41860465116278
0,174.41860465116278
659,348.83720930232556
523,174.41860465116278
587,174.41860465116278
494,348.83720930232556
523,348.83720930232556
392,174.41860465116278
0,348.83720930232556
330,348.83720930232556
440,348.83720930232556
494,348.83720930232556
466,174.41860465116278
440,348.83720930232556
392,174.41860465116278
659,174.41860465116278
784,174.41860465116278
880,348.83720930232556
698,174.41860465116278
784,174.41860465116278
0,174.41860465116278
659,348.83720930232556
523,174.41860465116278
587,174.41860465116278
494,348.83720930232556
659,174.41860465116278
523,348.83720930232556
392,174.41860465116278
0,348.83720930232556
415,348.83720930232556
440,174.41860465116278
698,348.83720930232556
698,174.41860465116278
440,697.6744186046511
587,174.41860465116278
880,174.41860465116278
880,174.41860465116278
880,174.41860465116278
784,174.41860465116278
698,174.41860465116278
659,174.41860465116278
523,348.83720930232556
440,174.41860465116278
392,697.6744186046511
659,174.41860465116278
523,348.83720930232556
392,174.41860465116278
0,348.83720930232556
415,348.83720930232556
440,174.41860465116278
698,348.83720930232556
698,174.41860465116278
440,697.6744186046511
494,174.41860465116278
698,348.83720930232556
698,174.41860465116278
698,174.41860465116278
659,174.41860465116278
587,174.41860465116278
523,174.41860465116278
330,348.83720930232556
330,174.41860465116278
262,697.6744186046511
659,174.41860465116278
523,348.83720930232556
392,174.41860465116278
0,348.83720930232556
415,348.83720930232556
440,174.41860465116278
698,348.83720930232556
698,174.41860465116278
440,697.6744186046511
587,174.41860465116278
880,174.41860465116278
880,174.41860465116278
880,174.41860465116278
784,174.41860465116278
698,174.41860465116278
659,174.41860465116278
523,348.83720930232556
440,174.41860465116278
392,697.6744186046511
659,174.41860465116278
523,348.83720930232556
392,174.41860465116278
0,348.83720930232556
415,348.83720930232556
440,174.41860465116278
698,348.83720930232556
698,174.41860465116278
440,697.6744186046511
494,174.41860465116278
698,348.83720930232556
698,174.41860465116278
698,174.41860465116278
659,174.41860465116278
587,174.41860465116278
523,174.41860465116278
330,348.83720930232556
330,174.41860465116278
262,697.6744186046511
523,174.41860465116278
523,348.83720930232556
523,174.41860465116278
0,174.41860465116278
523,174.41860465116278
587,174.41860465116278
659,174.41860465116278
0,1395.3488372093022
523,174.41860465116278
523,348.83720930232556
523,174.41860465116278
0,174.41860465116278
523,174.41860465116278
587,348.83720930232556
659,174.41860465116278
523,348.83720930232556
440,174.41860465116278
392,697.6744186046511
659,174.41860465116278
659,174.41860465116278
0,174.41860465116278
659,174.41860465116278
0,174.41860465116278
523,174.41860465116278
659,348.83720930232556
784,348.83720930232556
0,348.83720930232556
392,348.83720930232556
0,348.83720930232556
659,174.41860465116278
523,348.83720930232556
392,174.41860465116278
0,348.83720930232556
415,348.83720930232556
440,174.41860465116278
698,348.83720930232556
698,174.41860465116278
440,697.6744186046511
587,174.41860465116278
880,174.41860465116278
880,174.41860465116278
880,174.41860465116278
784,174.41860465116278
698,174.41860465116278
659,174.41860465116278
523,348.83720930232556
440,174.41860465116278
392,697.6744186046511
659,174.41860465116278
523,348.83720930232556
392,174.41860465116278
0,348.83720930232556
415,348.83720930232556
440,174.41860465116278
698,348.83720930232556
698,174.41860465116278
440,697.6744186046511
494,174.41860465116278
698,348.83720930232556
698,174.41860465116278
698,174.41860465116278
659,174.41860465116278
587,174.41860465116278
523,174.41860465116278
330,348.83720930232556
330,174.41860465116278
262,697.6744186046511
0,348.83720930232556
0,348.83720930232556
0,348.83720930232556
0,348.83720930232556
523,348.83720930232556
392,348.83720930232556
330,348.83720930232556
440,174.41860465116278
494,174.41860465116278
440,174.41860465116278
415,174.41860465116278
466,174.41860465116278
415,174.41860465116278
392,174.41860465116278
294,174.41860465116278
330,697.6744186046511
